"id","idProducto","idSupermercado","precio","actualizacion"
"779807486467502","7798074864675","02","6678.0","2026-05-27T16:51:57.883278+00:00"
"779593000054302","7795930000543","02","2800.0","2026-05-27T16:51:57.883278+00:00"
"779279800235102","7792798002351","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"779172824781702","7791728247817","02","6550.0","2026-05-27T16:51:57.883278+00:00"
"779279800278802","7792798002788","02","19300.0","2026-05-27T16:51:57.883278+00:00"
"779279900090502","7792799000905","02","2350.0","2026-05-27T16:51:57.883278+00:00"
"779181342359102","7791813423591","02","2950.0","2026-05-27T16:51:57.883278+00:00"
"779181382836502","7791813828365","02","1899.0","2026-05-27T16:51:57.883278+00:00"
"779314757116002","7793147571160","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779279800275702","7792798002757","02","5400.0","2026-05-27T16:51:57.883278+00:00"
"779915500018002","7799155000180","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779089564386602","7790895643866","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779095013332502","7790950133325","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779593000055002","7795930000550","02","8800.0","2026-05-27T16:51:57.883278+00:00"
"779125000187102","7791250001871","02","12850.0","2026-05-27T16:51:57.883278+00:00"
"779089500497102","7790895004971","02","3392.0","2026-05-27T16:51:57.883278+00:00"
"779031408020302","7790314080203","02","4100.0","2026-05-27T16:51:57.883278+00:00"
"779314757272302","7793147572723","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779293100003902","7792931000039","02","3500.0","2026-05-27T16:51:57.883278+00:00"
"779915500029602","7799155000296","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779089564826702","7790895648267","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779181342391102","7791813423911","02","2950.0","2026-05-27T16:51:57.883278+00:00"
"779058014151602","7790580141516","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779181355503202","7791813555032","02","1899.0","2026-05-27T16:51:57.883278+00:00"
"779184302347102","7791843023471","02","5350.0","2026-05-27T16:51:57.883278+00:00"
"779089564001802","7790895640018","02","2000.0","2026-05-27T16:51:57.883278+00:00"
"779097520406202","7790975204062","02","6880.0","2026-05-27T16:51:57.883278+00:00"
"779058014414202","7790580144142","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779031407972602","7790314079726","02","5300.0","2026-05-27T16:51:57.883278+00:00"
"779063900383302","7790639003833","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779120020082802","7791200200828","02","11300.0","2026-05-27T16:51:57.883278+00:00"
"779089501009502","7790895010095","02","5800.0","2026-05-27T16:51:57.883278+00:00"
"779031400530502","7790314005305","02","4150.0","2026-05-27T16:51:57.883278+00:00"
"779018902102802","7790189021028","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"779314757410902","7793147574109","02","3200.0","2026-05-27T16:51:57.883278+00:00"
"779217011057502","7792170110575","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779279801535102","7792798015351","02","21000.0","2026-05-27T16:51:57.883278+00:00"
"779089564374302","7790895643743","02","1350.0","2026-05-27T16:51:57.883278+00:00"
"779181344441102","7791813444411","02","3950.0","2026-05-27T16:51:57.883278+00:00"
"779089500602902","7790895006029","02","2250.0","2026-05-27T16:51:57.883278+00:00"
"779089501008802","7790895010088","02","4400.0","2026-05-27T16:51:57.883278+00:00"
"779058014376302","7790580143763","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779125000226702","7791250002267","02","17650.0","2026-05-27T16:51:57.883278+00:00"
"779089501225902","7790895012259","02","4800.0","2026-05-27T16:51:57.883278+00:00"
"779089564713002","7790895647130","02","1200.0","2026-05-27T16:51:57.883278+00:00"
"779829058008302","7798290580083","02","850.0","2026-05-27T16:51:57.883278+00:00"
"779089500739202","7790895007392","02","1800.0","2026-05-27T16:51:57.883278+00:00"
"779835319472102","7798353194721","02","9700.0","2026-05-27T16:51:57.883278+00:00"
"779915500079102","7799155000791","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779089564328602","7790895643286","02","2500.0","2026-05-27T16:51:57.883278+00:00"
"779806254010902","7798062540109","02","1700.0","2026-05-27T16:51:57.883278+00:00"
"779031400322602","7790314003226","02","3000.0","2026-05-27T16:51:57.883278+00:00"
"779058014352702","7790580143527","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779915500020302","7799155000203","02","1900.0","2026-05-27T16:51:57.883278+00:00"
"779029000117902","7790290001179","02","11445.0","2026-05-27T16:51:57.883278+00:00"
"779279801502302","7792798015023","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"779217011070402","7792170110704","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779915500028902","7799155000289","02","2750.0","2026-05-27T16:51:57.883278+00:00"
